Wvlgth Global_tilted_irradiance Beam_normal_+circumsolar Difuse_horiz-circumsolar Zonal_ground_reflectance
.9540E+03 .4074E+00 .3840E+00 .1395E-01 .4981E+00
.9550E+03 .3402E+00 .3211E+00 .1132E-01 .4984E+00
.9560E+03 .3273E+00 .3088E+00 .1092E-01 .4984E+00
.9570E+03 .2663E+00 .2518E+00 .8447E-02 .4984E+00
.9580E+03 .4556E+00 .4291E+00 .1584E-01 .4985E+00
.9590E+03 .3683E+00 .3475E+00 .1232E-01 .4984E+00
.9600E+03 .4127E+00 .3893E+00 .1391E-01 .4984E+00
.9610E+03 .4584E+00 .4320E+00 .1574E-01 .4984E+00
.9620E+03 .4343E+00 .4095E+00 .1480E-01 .4984E+00
.9630E+03 .4966E+00 .4677E+00 .1724E-01 .4988E+00
.9640E+03 .4563E+00 .4300E+00 .1565E-01 .4992E+00
.9650E+03 .4943E+00 .4656E+00 .1711E-01 .4996E+00
.9660E+03 .4954E+00 .4667E+00 .1708E-01 .4996E+00
.9670E+03 .4937E+00 .4652E+00 .1696E-01 .4997E+00
.9680E+03 .6475E+00 .6088E+00 .2333E-01 .5001E+00
.9690E+03 .6777E+00 .6371E+00 .2442E-01 .5006E+00
.9700E+03 .6242E+00 .5872E+00 .2220E-01 .5009E+00
.9710E+03 .7084E+00 .6657E+00 .2570E-01 .5009E+00
.9720E+03 .6788E+00 .6382E+00 .2442E-01 .5009E+00
.9730E+03 .5973E+00 .5622E+00 .2095E-01 .5009E+00
.9740E+03 .5679E+00 .5347E+00 .1977E-01 .5009E+00
.9750E+03 .5869E+00 .5525E+00 .2054E-01 .5010E+00
.9760E+03 .5607E+00 .5282E+00 .1937E-01 .5015E+00
.9770E+03 .6315E+00 .5942E+00 .2228E-01 .5019E+00
.9780E+03 .6027E+00 .5675E+00 .2102E-01 .5020E+00
.9790E+03 .6293E+00 .5923E+00 .2209E-01 .5020E+00
.9800E+03 .5929E+00 .5583E+00 .2059E-01 .5020E+00
.9810E+03 .7042E+00 .6623E+00 .2505E-01 .5020E+00
.9820E+03 .6764E+00 .6365E+00 .2385E-01 .5020E+00
.9830E+03 .6500E+00 .6118E+00 .2273E-01 .5024E+00
.9840E+03 .7231E+00 .6800E+00 .2577E-01 .5029E+00
.9850E+03 .6731E+00 .6335E+00 .2358E-01 .5032E+00
.9860E+03 .7343E+00 .6905E+00 .2618E-01 .5032E+00
.9870E+03 .7217E+00 .6789E+00 .2556E-01 .5032E+00
.9880E+03 .7204E+00 .6777E+00 .2546E-01 .5036E+00
.9890E+03 .7312E+00 .6877E+00 .2598E-01 .5041E+00
.9900E+03 .7160E+00 .6737E+00 .2522E-01 .5043E+00
.9910E+03 .7336E+00 .6901E+00 .2593E-01 .5043E+00
.9920E+03 .7377E+00 .6940E+00 .2603E-01 .5043E+00
.9930E+03 .7230E+00 .6803E+00 .2535E-01 .5048E+00
.9940E+03 .7374E+00 .6938E+00 .2594E-01 .5054E+00
.9950E+03 .7363E+00 .6927E+00 .2586E-01 .5057E+00
.9960E+03 .7333E+00 .6900E+00 .2569E-01 .5057E+00
.9970E+03 .7342E+00 .6910E+00 .2568E-01 .5057E+00
.9980E+03 .7309E+00 .6879E+00 .2551E-01 .5061E+00
.9990E+03 .7282E+00 .6854E+00 .2537E-01 .5066E+00
.1000E+04 .7235E+00 .6810E+00 .2513E-01 .5071E+00
.1001E+04 .7321E+00 .6891E+00 .2541E-01 .5075E+00
.1002E+04 .7136E+00 .6719E+00 .2460E-01 .5079E+00
.1003E+04 .7193E+00 .6772E+00 .2486E-01 .5079E+00
.1004E+04 .7021E+00 .6611E+00 .2419E-01 .5079E+00
.1005E+04 .6759E+00 .6364E+00 .2328E-01 .5079E+00
.1006E+04 .7026E+00 .6617E+00 .2412E-01 .5079E+00
.1007E+04 .7173E+00 .6756E+00 .2459E-01 .5079E+00
.1008E+04 .7138E+00 .6723E+00 .2440E-01 .5084E+00
.1009E+04 .7103E+00 .6691E+00 .2421E-01 .5088E+00
.1010E+04 .7075E+00 .6665E+00 .2406E-01 .5091E+00
.1011E+04 .7138E+00 .6724E+00 .2428E-01 .5091E+00
.1012E+04 .7079E+00 .6670E+00 .2401E-01 .5091E+00
.1013E+04 .7120E+00 .6708E+00 .2413E-01 .5096E+00
.1014E+04 .7070E+00 .6662E+00 .2392E-01 .5102E+00
.1015E+04 .7024E+00 .6619E+00 .2371E-01 .5104E+00
.1016E+04 .6993E+00 .6590E+00 .2356E-01 .5104E+00
.1017E+04 .7012E+00 .6609E+00 .2357E-01 .5104E+00
.1018E+04 .6984E+00 .6582E+00 .2344E-01 .5104E+00
.1019E+04 .6841E+00 .6449E+00 .2287E-01 .5104E+00
.1020E+04 .6948E+00 .6550E+00 .2322E-01 .5104E+00
.1021E+04 .6937E+00 .6541E+00 .2314E-01 .5104E+00
.1022E+04 .6886E+00 .6493E+00 .2291E-01 .5104E+00
.1023E+04 .6960E+00 .6563E+00 .2311E-01 .5109E+00
.1024E+04 .6875E+00 .6484E+00 .2274E-01 .5114E+00
.1025E+04 .6953E+00 .6557E+00 .2301E-01 .5116E+00
.1026E+04 .6925E+00 .6532E+00 .2286E-01 .5116E+00
.1027E+04 .6909E+00 .6517E+00 .2276E-01 .5116E+00
.1028E+04 .6895E+00 .6504E+00 .2267E-01 .5121E+00
.1029E+04 .6815E+00 .6429E+00 .2236E-01 .5125E+00
.1030E+04 .6860E+00 .6471E+00 .2248E-01 .5127E+00
.1031E+04 .6833E+00 .6447E+00 .2234E-01 .5127E+00
.1032E+04 .6813E+00 .6428E+00 .2223E-01 .5127E+00
.1033E+04 .6710E+00 .6332E+00 .2185E-01 .5127E+00
.1034E+04 .6710E+00 .6333E+00 .2181E-01 .5127E+00
.1035E+04 .6731E+00 .6353E+00 .2184E-01 .5127E+00
.1036E+04 .6767E+00 .6388E+00 .2190E-01 .5128E+00
.1037E+04 .6654E+00 .6281E+00 .2149E-01 .5128E+00
.1038E+04 .6686E+00 .6312E+00 .2156E-01 .5133E+00
.1039E+04 .6683E+00 .6309E+00 .2150E-01 .5138E+00
.1040E+04 .6656E+00 .6284E+00 .2137E-01 .5139E+00
.1041E+04 .6684E+00 .6311E+00 .2142E-01 .5139E+00
.1042E+04 .6638E+00 .6268E+00 .2123E-01 .5140E+00
.1043E+04 .6617E+00 .6249E+00 .2112E-01 .5145E+00
.1044E+04 .6641E+00 .6272E+00 .2116E-01 .5149E+00
.1045E+04 .6552E+00 .6188E+00 .2083E-01 .5150E+00
.1046E+04 .6480E+00 .6121E+00 .2055E-01 .5150E+00
.1047E+04 .6539E+00 .6177E+00 .2070E-01 .5151E+00
.1048E+04 .6576E+00 .6212E+00 .2077E-01 .5156E+00
.1049E+04 .6548E+00 .6186E+00 .2064E-01 .5161E+00
.1050E+04 .6517E+00 .6157E+00 .2050E-01 .5163E+00
.1051E+04 .6513E+00 .6155E+00 .2044E-01 .5163E+00
.1052E+04 .6485E+00 .6129E+00 .2031E-01 .5165E+00
.1053E+04 .6436E+00 .6082E+00 .2012E-01 .5169E+00
.1054E+04 .6452E+00 .6098E+00 .2013E-01 .5174E+00
.1055E+04 .6458E+00 .6104E+00 .2010E-01 .5175E+00
.1056E+04 .6437E+00 .6084E+00 .1999E-01 .5175E+00
.1057E+04 .6418E+00 .6067E+00 .1988E-01 .5176E+00
.1058E+04 .6261E+00 .5920E+00 .1936E-01 .5181E+00
.1059E+04 .6269E+00 .5928E+00 .1934E-01 .5186E+00
.1060E+04 .6260E+00 .5919E+00 .1928E-01 .5187E+00
.1061E+04 .6254E+00 .5913E+00 .1922E-01 .5187E+00
.1062E+04 .6287E+00 .5946E+00 .1928E-01 .5188E+00
.1063E+04 .6226E+00 .5888E+00 .1905E-01 .5193E+00
.1064E+04 .6299E+00 .5958E+00 .1924E-01 .5197E+00
.1065E+04 .6257E+00 .5918E+00 .1906E-01 .5198E+00
.1066E+04 .6131E+00 .5800E+00 .1865E-01 .5199E+00
.1067E+04 .6211E+00 .5876E+00 .1885E-01 .5199E+00
.1068E+04 .6078E+00 .5750E+00 .1839E-01 .5199E+00
.1069E+04 .5889E+00 .5572E+00 .1779E-01 .5199E+00
.1070E+04 .6090E+00 .5763E+00 .1835E-01 .5199E+00
.1071E+04 .6180E+00 .5848E+00 .1862E-01 .5199E+00
.1072E+04 .6113E+00 .5785E+00 .1835E-01 .5200E+00
.1073E+04 .6024E+00 .5702E+00 .1806E-01 .5205E+00
.1074E+04 .6174E+00 .5843E+00 .1851E-01 .5211E+00
.1075E+04 .5882E+00 .5568E+00 .1749E-01 .5211E+00
.1076E+04 .6170E+00 .5841E+00 .1841E-01 .5211E+00
.1077E+04 .6069E+00 .5746E+00 .1801E-01 .5211E+00
.1078E+04 .5958E+00 .5642E+00 .1763E-01 .5211E+00
.1079E+04 .6069E+00 .5746E+00 .1802E-01 .5211E+00
.1080E+04 .5976E+00 .5659E+00 .1761E-01 .5215E+00
.1081E+04 .5793E+00 .5487E+00 .1701E-01 .5219E+00
.1082E+04 .5872E+00 .5561E+00 .1729E-01 .5222E+00
.1083E+04 .5886E+00 .5575E+00 .1732E-01 .5222E+00
.1084E+04 .5783E+00 .5479E+00 .1683E-01 .5222E+00
.1085E+04 .5989E+00 .5673E+00 .1750E-01 .5222E+00
.1086E+04 .5491E+00 .5205E+00 .1580E-01 .5222E+00
.1087E+04 .5649E+00 .5353E+00 .1639E-01 .5222E+00
.1088E+04 .5884E+00 .5575E+00 .1711E-01 .5222E+00
.1089E+04 .5719E+00 .5420E+00 .1650E-01 .5222E+00
.1090E+04 .5604E+00 .5313E+00 .1605E-01 .5222E+00
.1091E+04 .5869E+00 .5562E+00 .1694E-01 .5223E+00
.1092E+04 .5851E+00 .5545E+00 .1687E-01 .5225E+00
.1093E+04 .5009E+00 .4752E+00 .1409E-01 .5229E+00
.1094E+04 .5359E+00 .5080E+00 .1536E-01 .5234E+00
.1095E+04 .5213E+00 .4945E+00 .1467E-01 .5234E+00
.1096E+04 .5006E+00 .4750E+00 .1396E-01 .5234E+00
.1097E+04 .5715E+00 .5418E+00 .1633E-01 .5234E+00
.1098E+04 .4935E+00 .4684E+00 .1369E-01 .5234E+00
.1099E+04 .5138E+00 .4876E+00 .1427E-01 .5234E+00
.1100E+04 .4798E+00 .4556E+00 .1314E-01 .5234E+00
.1101E+04 .4852E+00 .4607E+00 .1331E-01 .5234E+00
.1102E+04 .4647E+00 .4414E+00 .1264E-01 .5236E+00
.1103E+04 .4612E+00 .4381E+00 .1246E-01 .5241E+00
.1104E+04 .4617E+00 .4386E+00 .1246E-01 .5245E+00
.1105E+04 .5025E+00 .4772E+00 .1376E-01 .5246E+00
.1106E+04 .3928E+00 .3736E+00 .1023E-01 .5246E+00
.1107E+04 .4790E+00 .4550E+00 .1296E-01 .5246E+00
.1108E+04 .4110E+00 .3909E+00 .1078E-01 .5246E+00
.1109E+04 .4107E+00 .3905E+00 .1078E-01 .5246E+00
.1110E+04 .4753E+00 .4516E+00 .1275E-01 .5246E+00
.1111E+04 .3292E+00 .3134E+00 .8331E-02 .5246E+00
.1112E+04 .4071E+00 .3872E+00 .1064E-01 .5246E+00
.1113E+04 .2662E+00 .2538E+00 .6495E-02 .5245E+00
.1114E+04 .2967E+00 .2828E+00 .7305E-02 .5245E+00
.1115E+04 .2462E+00 .2347E+00 .5961E-02 .5246E+00
.1116E+04 .2009E+00 .1918E+00 .4657E-02 .5246E+00
.1117E+04 .7854E-01 .7529E-01 .1589E-02 .5246E+00
.1118E+04 .2170E+00 .2071E+00 .5085E-02 .5246E+00
.1119E+04 .1114E+00 .1066E+00 .2395E-02 .5246E+00
.1120E+04 .1404E+00 .1343E+00 .3046E-02 .5246E+00
.1121E+04 .1840E+00 .1759E+00 .4118E-02 .5246E+00
.1122E+04 .8069E-01 .7735E-01 .1629E-02 .5246E+00
.1123E+04 .1267E+00 .1213E+00 .2720E-02 .5246E+00
.1124E+04 .1070E+00 .1024E+00 .2271E-02 .5246E+00
.1125E+04 .1387E+00 .1327E+00 .3011E-02 .5246E+00
.1126E+04 .5154E-01 .4949E-01 .9738E-03 .5245E+00
.1127E+04 .1562E+00 .1494E+00 .3406E-02 .5246E+00
.1128E+04 .9696E-01 .9295E-01 .1956E-02 .5246E+00
.1129E+04 .1024E+00 .9810E-01 .2082E-02 .5246E+00
.1130E+04 .6883E-01 .6606E-01 .1331E-02 .5245E+00
.1131E+04 .2882E+00 .2751E+00 .6754E-02 .5246E+00
.1132E+04 .2276E+00 .2174E+00 .5184E-02 .5246E+00
.1133E+04 .1486E+00 .1423E+00 .3160E-02 .5246E+00
.1134E+04 .4066E-01 .3908E-01 .7390E-03 .5245E+00
.1135E+04 .1509E-01 .1451E-01 .2699E-03 .5245E+00
.1136E+04 .1256E+00 .1203E+00 .2581E-02 .5246E+00
.1137E+04 .2845E+00 .2717E+00 .6549E-02 .5246E+00
.1138E+04 .2013E+00 .1924E+00 .4486E-02 .5246E+00
.1139E+04 .2918E+00 .2785E+00 .6921E-02 .5246E+00
.1140E+04 .2470E+00 .2359E+00 .5680E-02 .5247E+00
.1141E+04 .1912E+00 .1829E+00 .4225E-02 .5247E+00
.1142E+04 .2183E+00 .2086E+00 .4907E-02 .5247E+00
.1143E+04 .3066E+00 .2927E+00 .7159E-02 .5247E+00
.1144E+04 .1112E+00 .1066E+00 .2306E-02 .5247E+00
.1145E+04 .1432E+00 .1372E+00 .2974E-02 .5247E+00
.1146E+04 .1546E+00 .1481E+00 .3214E-02 .5247E+00
.1147E+04 .5776E-01 .5552E-01 .1050E-02 .5246E+00
.1148E+04 .2654E+00 .2535E+00 .6068E-02 .5247E+00
.1149E+04 .2145E+00 .2051E+00 .4744E-02 .5247E+00
.1150E+04 .1194E+00 .1144E+00 .2464E-02 .5247E+00
.1151E+04 .1998E+00 .1912E+00 .4341E-02 .5247E+00
.1152E+04 .2429E+00 .2322E+00 .5432E-02 .5247E+00
.1153E+04 .2344E+00 .2240E+00 .5283E-02 .5247E+00
.1154E+04 .1395E+00 .1337E+00 .2826E-02 .5247E+00
.1155E+04 .3047E+00 .2909E+00 .7034E-02 .5247E+00
.1156E+04 .2760E+00 .2637E+00 .6264E-02 .5247E+00
.1157E+04 .3072E+00 .2933E+00 .7091E-02 .5247E+00
.1158E+04 .3038E+00 .2901E+00 .6996E-02 .5247E+00
.1159E+04 .3255E+00 .3107E+00 .7601E-02 .5247E+00
.1160E+04 .2807E+00 .2682E+00 .6392E-02 .5247E+00
.1161E+04 .3407E+00 .3252E+00 .8017E-02 .5247E+00
.1162E+04 .3428E+00 .3272E+00 .8028E-02 .5245E+00
.1163E+04 .4543E+00 .4331E+00 .1112E-01 .5241E+00
.1164E+04 .3928E+00 .3748E+00 .9396E-02 .5236E+00
.1165E+04 .3739E+00 .3568E+00 .8801E-02 .5236E+00
.1166E+04 .3688E+00 .3520E+00 .8719E-02 .5236E+00
.1167E+04 .4002E+00 .3818E+00 .9547E-02 .5236E+00
.1168E+04 .4054E+00 .3868E+00 .9647E-02 .5236E+00
.1169E+04 .4139E+00 .3948E+00 .9897E-02 .5236E+00
.1170E+04 .4471E+00 .4264E+00 .1080E-01 .5232E+00
.1171E+04 .4363E+00 .4162E+00 .1048E-01 .5227E+00
.1172E+04 .4426E+00 .4221E+00 .1066E-01 .5225E+00
.1173E+04 .4461E+00 .4256E+00 .1071E-01 .5225E+00
.1174E+04 .3261E+00 .3116E+00 .7427E-02 .5225E+00
.1175E+04 .4346E+00 .4146E+00 .1043E-01 .5220E+00
.1176E+04 .4739E+00 .4520E+00 .1151E-01 .5216E+00
.1177E+04 .4575E+00 .4364E+00 .1100E-01 .5214E+00
.1178E+04 .3493E+00 .3337E+00 .8057E-02 .5214E+00
.1179E+04 .4777E+00 .4556E+00 .1155E-01 .5214E+00
.1180E+04 .4305E+00 .4109E+00 .1019E-01 .5209E+00
.1181E+04 .4439E+00 .4237E+00 .1053E-01 .5204E+00
.1182E+04 .3126E+00 .2988E+00 .7043E-02 .5201E+00
.1183E+04 .4362E+00 .4163E+00 .1035E-01 .5202E+00
.1184E+04 .4109E+00 .3923E+00 .9604E-02 .5202E+00
.1185E+04 .3984E+00 .3805E+00 .9219E-02 .5202E+00
.1186E+04 .4660E+00 .4447E+00 .1106E-01 .5203E+00
.1187E+04 .4458E+00 .4256E+00 .1048E-01 .5202E+00
.1188E+04 .3186E+00 .3047E+00 .7114E-02 .5202E+00
.1189E+04 .4158E+00 .3970E+00 .9698E-02 .5202E+00
.1190E+04 .4553E+00 .4347E+00 .1072E-01 .5202E+00
.1191E+04 .4358E+00 .4163E+00 .1012E-01 .5202E+00
.1192E+04 .4614E+00 .4405E+00 .1084E-01 .5205E+00
.1193E+04 .4433E+00 .4233E+00 .1034E-01 .5209E+00
.1194E+04 .4561E+00 .4355E+00 .1066E-01 .5214E+00
.1195E+04 .4339E+00 .4144E+00 .1004E-01 .5218E+00
.1196E+04 .4194E+00 .4007E+00 .9625E-02 .5223E+00
.1197E+04 .4551E+00 .4345E+00 .1065E-01 .5230E+00
.1198E+04 .4182E+00 .3994E+00 .9666E-02 .5240E+00
.1199E+04 .3613E+00 .3453E+00 .8121E-02 .5248E+00
.1200E+04 .4382E+00 .4184E+00 .1010E-01 .5254E+00
.1201E+04 .4245E+00 .4055E+00 .9698E-02 .5259E+00
.1202E+04 .4209E+00 .4020E+00 .9622E-02 .5267E+00
.1203E+04 .4156E+00 .3970E+00 .9502E-02 .5276E+00
.1204E+04 .3566E+00 .3409E+00 .7922E-02 .5286E+00
.1205E+04 .4219E+00 .4029E+00 .9619E-02 .5296E+00
.1206E+04 .4678E+00 .4465E+00 .1083E-01 .5306E+00
.1207E+04 .4152E+00 .3965E+00 .9382E-02 .5312E+00
.1208E+04 .4065E+00 .3882E+00 .9230E-02 .5317E+00
.1209E+04 .4165E+00 .3977E+00 .9460E-02 .5321E+00
.1210E+04 .4342E+00 .4145E+00 .9909E-02 .5326E+00
.1211E+04 .4166E+00 .3979E+00 .9412E-02 .5331E+00
.1212E+04 .4147E+00 .3961E+00 .9289E-02 .5335E+00
.1213E+04 .4565E+00 .4358E+00 .1042E-01 .5340E+00
.1214E+04 .4241E+00 .4051E+00 .9516E-02 .5342E+00
.1215E+04 .4168E+00 .3981E+00 .9308E-02 .5342E+00
.1216E+04 .4553E+00 .4347E+00 .1034E-01 .5342E+00
.1217E+04 .4444E+00 .4244E+00 .1003E-01 .5343E+00
.1218E+04 .4479E+00 .4277E+00 .1011E-01 .5343E+00
.1219E+04 .4373E+00 .4176E+00 .9807E-02 .5344E+00
.1220E+04 .4479E+00 .4277E+00 .1008E-01 .5344E+00
.1221E+04 .4540E+00 .4336E+00 .1023E-01 .5344E+00
.1222E+04 .4406E+00 .4209E+00 .9870E-02 .5344E+00
.1223E+04 .4369E+00 .4174E+00 .9756E-02 .5344E+00
.1224E+04 .4365E+00 .4170E+00 .9714E-02 .5343E+00
.1225E+04 .4517E+00 .4314E+00 .1011E-01 .5344E+00
.1226E+04 .4543E+00 .4340E+00 .1018E-01 .5344E+00
.1227E+04 .4222E+00 .4034E+00 .9338E-02 .5343E+00
.1228E+04 .4566E+00 .4361E+00 .1021E-01 .5343E+00
.1229E+04 .4554E+00 .4350E+00 .1015E-01 .5343E+00
.1230E+04 .4480E+00 .4281E+00 .9951E-02 .5343E+00
.1231E+04 .4590E+00 .4385E+00 .1024E-01 .5343E+00
.1232E+04 .4564E+00 .4360E+00 .1016E-01 .5343E+00
.1233E+04 .4431E+00 .4234E+00 .9772E-02 .5343E+00
.1234E+04 .4581E+00 .4377E+00 .1018E-01 .5343E+00
.1235E+04 .4556E+00 .4353E+00 .1009E-01 .5343E+00
.1236E+04 .4588E+00 .4384E+00 .1016E-01 .5343E+00
.1237E+04 .4533E+00 .4332E+00 .9990E-02 .5343E+00
.1238E+04 .4572E+00 .4369E+00 .1009E-01 .5343E+00
.1239E+04 .4514E+00 .4314E+00 .9940E-02 .5343E+00
.1240E+04 .4530E+00 .4329E+00 .9962E-02 .5343E+00
.1241E+04 .4515E+00 .4315E+00 .9893E-02 .5343E+00
.1242E+04 .4500E+00 .4301E+00 .9858E-02 .5340E+00
.1243E+04 .4463E+00 .4266E+00 .9760E-02 .5336E+00
.1244E+04 .4497E+00 .4299E+00 .9810E-02 .5333E+00
.1245E+04 .4515E+00 .4316E+00 .9836E-02 .5333E+00
.1246E+04 .4488E+00 .4291E+00 .9761E-02 .5333E+00
.1247E+04 .4473E+00 .4276E+00 .9705E-02 .5333E+00
.1248E+04 .4472E+00 .4277E+00 .9679E-02 .5333E+00
.1249E+04 .4484E+00 .4288E+00 .9695E-02 .5333E+00
.1250E+04 .4458E+00 .4264E+00 .9618E-02 .5333E+00
.1251E+04 .4404E+00 .4212E+00 .9474E-02 .5333E+00
.1252E+04 .4401E+00 .4209E+00 .9463E-02 .5334E+00
.1253E+04 .4374E+00 .4184E+00 .9365E-02 .5334E+00
.1254E+04 .4336E+00 .4148E+00 .9249E-02 .5334E+00
.1255E+04 .4399E+00 .4208E+00 .9403E-02 .5334E+00
.1256E+04 .4291E+00 .4105E+00 .9111E-02 .5334E+00
.1257E+04 .4270E+00 .4086E+00 .9043E-02 .5334E+00
.1258E+04 .4338E+00 .4150E+00 .9207E-02 .5334E+00
.1259E+04 .4205E+00 .4024E+00 .8839E-02 .5335E+00
.1260E+04 .4224E+00 .4042E+00 .8873E-02 .5339E+00
.1261E+04 .4017E+00 .3845E+00 .8337E-02 .5343E+00
.1262E+04 .3913E+00 .3746E+00 .8062E-02 .5348E+00
.1263E+04 .3921E+00 .3754E+00 .8064E-02 .5354E+00
.1264E+04 .3656E+00 .3502E+00 .7402E-02 .5359E+00
.1265E+04 .3896E+00 .3730E+00 .7988E-02 .5363E+00
.1266E+04 .3770E+00 .3611E+00 .7657E-02 .5368E+00
.1267E+04 .3822E+00 .3660E+00 .7791E-02 .5369E+00
.1268E+04 .3649E+00 .3495E+00 .7358E-02 .5369E+00
.1269E+04 .2428E+00 .2331E+00 .4443E-02 .5375E+00
.1270E+04 .3815E+00 .3653E+00 .7725E-02 .5389E+00
.1271E+04 .4002E+00 .3831E+00 .8190E-02 .5403E+00
.1272E+04 .4012E+00 .3840E+00 .8206E-02 .5404E+00
.1273E+04 .3973E+00 .3803E+00 .8102E-02 .5404E+00
.1274E+04 .3981E+00 .3811E+00 .8117E-02 .5404E+00
.1275E+04 .4033E+00 .3861E+00 .8226E-02 .5404E+00
.1276E+04 .4066E+00 .3893E+00 .8296E-02 .5404E+00
.1277E+04 .4086E+00 .3912E+00 .8339E-02 .5400E+00
.1278E+04 .4152E+00 .3975E+00 .8497E-02 .5396E+00
.1279E+04 .4116E+00 .3940E+00 .8405E-02 .5393E+00
.1280E+04 .4063E+00 .3890E+00 .8284E-02 .5393E+00
.1281E+04 .3871E+00 .3706E+00 .7896E-02 .5393E+00
.1282E+04 .3721E+00 .3562E+00 .7603E-02 .5393E+00
.1283E+04 .4010E+00 .3839E+00 .8174E-02 .5393E+00
.1284E+04 .4107E+00 .3933E+00 .8352E-02 .5393E+00
.1285E+04 .4133E+00 .3957E+00 .8395E-02 .5393E+00
.1286E+04 .4183E+00 .4006E+00 .8498E-02 .5393E+00
.1287E+04 .4128E+00 .3953E+00 .8343E-02 .5393E+00
.1288E+04 .4124E+00 .3950E+00 .8329E-02 .5393E+00
.1289E+04 .4011E+00 .3842E+00 .8033E-02 .5391E+00
.1290E+04 .4084E+00 .3911E+00 .8220E-02 .5386E+00
.1291E+04 .4136E+00 .3961E+00 .8319E-02 .5381E+00
.1292E+04 .3922E+00 .3758E+00 .7775E-02 .5381E+00
.1293E+04 .4068E+00 .3897E+00 .8130E-02 .5381E+00
.1294E+04 .4039E+00 .3869E+00 .8051E-02 .5381E+00
.1295E+04 .4028E+00 .3860E+00 .7996E-02 .5381E+00
.1296E+04 .3868E+00 .3707E+00 .7599E-02 .5381E+00
.1297E+04 .3677E+00 .3525E+00 .7155E-02 .5380E+00
.1298E+04 .3924E+00 .3761E+00 .7729E-02 .5381E+00
.1299E+04 .4070E+00 .3900E+00 .8062E-02 .5381E+00
.1300E+04 .3505E+00 .3361E+00 .6736E-02 .5380E+00
.1301E+04 .3600E+00 .3452E+00 .6949E-02 .5380E+00
.1302E+04 .3911E+00 .3749E+00 .7659E-02 .5381E+00
.1303E+04 .3452E+00 .3311E+00 .6615E-02 .5381E+00
.1304E+04 .3000E+00 .2880E+00 .5574E-02 .5381E+00
.1305E+04 .3835E+00 .3677E+00 .7451E-02 .5382E+00
.1306E+04 .3839E+00 .3681E+00 .7442E-02 .5382E+00
.1307E+04 .3044E+00 .2922E+00 .5667E-02 .5377E+00
.1308E+04 .3449E+00 .3308E+00 .6567E-02 .5373E+00
.1309E+04 .3814E+00 .3658E+00 .7348E-02 .5370E+00
.1310E+04 .2989E+00 .2870E+00 .5527E-02 .5370E+00
.1311E+04 .3319E+00 .3184E+00 .6249E-02 .5370E+00
.1312E+04 .3238E+00 .3107E+00 .6072E-02 .5366E+00
.1313E+04 .3180E+00 .3052E+00 .5923E-02 .5362E+00
.1314E+04 .2860E+00 .2746E+00 .5231E-02 .5359E+00
.1315E+04 .2832E+00 .2720E+00 .5159E-02 .5359E+00
.1316E+04 .3267E+00 .3136E+00 .6083E-02 .5359E+00
.1317E+04 .3106E+00 .2982E+00 .5736E-02 .5359E+00
.1318E+04 .3349E+00 .3215E+00 .6255E-02 .5359E+00
.1319E+04 .2681E+00 .2576E+00 .4791E-02 .5357E+00
.1320E+04 .2585E+00 .2484E+00 .4623E-02 .5352E+00
.1321E+04 .2990E+00 .2872E+00 .5445E-02 .5347E+00
.1322E+04 .3032E+00 .2913E+00 .5501E-02 .5343E+00
.1323E+04 .2336E+00 .2246E+00 .4052E-02 .5338E+00
.1324E+04 .2635E+00 .2533E+00 .4669E-02 .5336E+00
.1325E+04 .3231E+00 .3104E+00 .5919E-02 .5336E+00
.1326E+04 .2807E+00 .2698E+00 .5016E-02 .5336E+00
.1327E+04 .2686E+00 .2582E+00 .4760E-02 .5331E+00
.1328E+04 .2333E+00 .2244E+00 .4055E-02 .5326E+00
.1329E+04 .1797E+00 .1730E+00 .2984E-02 .5321E+00
.1330E+04 .2316E+00 .2229E+00 .3949E-02 .5317E+00
.1331E+04 .1451E+00 .1399E+00 .2299E-02 .5313E+00
.1332E+04 .1480E+00 .1426E+00 .2376E-02 .5312E+00
.1333E+04 .2048E+00 .1972E+00 .3377E-02 .5312E+00
.1334E+04 .1710E+00 .1647E+00 .2818E-02 .5311E+00
.1335E+04 .2328E+00 .2240E+00 .3963E-02 .5306E+00
.1336E+04 .1867E+00 .1798E+00 .3074E-02 .5302E+00
.1337E+04 .1664E+00 .1604E+00 .2689E-02 .5293E+00
.1338E+04 .1799E+00 .1733E+00 .2921E-02 .5283E+00
.1339E+04 .1784E+00 .1719E+00 .2905E-02 .5276E+00
.1340E+04 .1723E+00 .1660E+00 .2816E-02 .5276E+00
.1341E+04 .1714E+00 .1652E+00 .2742E-02 .5276E+00
.1342E+04 .1796E+00 .1731E+00 .2881E-02 .5269E+00
.1343E+04 .1282E+00 .1238E+00 .1899E-02 .5260E+00
.1344E+04 .7649E-01 .7388E-01 .1102E-02 .5253E+00
.1345E+04 .1098E+00 .1060E+00 .1621E-02 .5248E+00
.1346E+04 .5887E-01 .5696E-01 .7724E-03 .5242E+00
.1347E+04 .6060E-01 .5866E-01 .7841E-03 .5238E+00
.1348E+04 .4778E-02 .4645E-02 .4628E-04 .5232E+00
.1349E+04 .1621E-01 .1574E-01 .1716E-03 .5227E+00
.1350E+04 .1617E-01 .1569E-01 .1787E-03 .5218E+00
.1351E+04 .4681E-02 .4556E-02 .4142E-04 .5209E+00
