Wvlgth Global_tilted_irradiance Beam_normal_+circumsolar Difuse_horiz-circumsolar Zonal_ground_reflectance
.9540E+03 .4140E+00 .3997E+00 .1326E-01 .2000E+00
.9550E+03 .3331E+00 .3219E+00 .1043E-01 .2000E+00
.9560E+03 .3207E+00 .3098E+00 .1011E-01 .2000E+00
.9570E+03 .2643E+00 .2558E+00 .7966E-02 .2000E+00
.9580E+03 .4501E+00 .4343E+00 .1459E-01 .2000E+00
.9590E+03 .3651E+00 .3528E+00 .1148E-01 .2000E+00
.9600E+03 .4106E+00 .3967E+00 .1294E-01 .2000E+00
.9610E+03 .4502E+00 .4346E+00 .1440E-01 .2000E+00
.9620E+03 .4313E+00 .4164E+00 .1371E-01 .2000E+00
.9630E+03 .4928E+00 .4756E+00 .1588E-01 .2000E+00
.9640E+03 .4477E+00 .4322E+00 .1430E-01 .2000E+00
.9650E+03 .4915E+00 .4744E+00 .1579E-01 .2000E+00
.9660E+03 .4905E+00 .4735E+00 .1569E-01 .2000E+00
.9670E+03 .4902E+00 .4733E+00 .1562E-01 .2000E+00
.9680E+03 .6355E+00 .6127E+00 .2100E-01 .2000E+00
.9690E+03 .6676E+00 .6437E+00 .2201E-01 .2000E+00
.9700E+03 .6185E+00 .5966E+00 .2020E-01 .2000E+00
.9710E+03 .6953E+00 .6702E+00 .2303E-01 .2000E+00
.9720E+03 .6699E+00 .6459E+00 .2206E-01 .2000E+00
.9730E+03 .5912E+00 .5705E+00 .1907E-01 .2000E+00
.9740E+03 .5599E+00 .5404E+00 .1796E-01 .2000E+00
.9750E+03 .5751E+00 .5551E+00 .1853E-01 .2000E+00
.9760E+03 .5576E+00 .5384E+00 .1776E-01 .2000E+00
.9770E+03 .6223E+00 .6005E+00 .2014E-01 .2000E+00
.9780E+03 .5995E+00 .5787E+00 .1921E-01 .2000E+00
.9790E+03 .6218E+00 .6001E+00 .2001E-01 .2000E+00
.9800E+03 .5895E+00 .5691E+00 .1883E-01 .2000E+00
.9810E+03 .6942E+00 .6697E+00 .2254E-01 .2000E+00
.9820E+03 .6742E+00 .6507E+00 .2173E-01 .2000E+00
.9830E+03 .6498E+00 .6273E+00 .2081E-01 .2000E+00
.9840E+03 .7174E+00 .6922E+00 .2329E-01 .2000E+00
.9850E+03 .6692E+00 .6460E+00 .2143E-01 .2000E+00
.9860E+03 .7308E+00 .7051E+00 .2371E-01 .2000E+00
.9870E+03 .7196E+00 .6945E+00 .2321E-01 .2000E+00
.9880E+03 .7151E+00 .6902E+00 .2301E-01 .2000E+00
.9890E+03 .7290E+00 .7035E+00 .2355E-01 .2000E+00
.9900E+03 .7128E+00 .6880E+00 .2285E-01 .2000E+00
.9910E+03 .7334E+00 .7079E+00 .2357E-01 .2000E+00
.9920E+03 .7309E+00 .7056E+00 .2345E-01 .2000E+00
.9930E+03 .7176E+00 .6929E+00 .2290E-01 .2000E+00
.9940E+03 .7339E+00 .7085E+00 .2346E-01 .2000E+00
.9950E+03 .7316E+00 .7063E+00 .2336E-01 .2000E+00
.9960E+03 .7288E+00 .7037E+00 .2321E-01 .2000E+00
.9970E+03 .7199E+00 .6952E+00 .2289E-01 .2000E+00
.9980E+03 .7191E+00 .6944E+00 .2281E-01 .2000E+00
.9990E+03 .7187E+00 .6942E+00 .2276E-01 .2000E+00
.1000E+04 .7156E+00 .6912E+00 .2259E-01 .2000E+00
.1001E+04 .7244E+00 .6997E+00 .2285E-01 .2000E+00
.1002E+04 .7085E+00 .6846E+00 .2222E-01 .2000E+00
.1003E+04 .7147E+00 .6905E+00 .2244E-01 .2000E+00
.1004E+04 .7039E+00 .6802E+00 .2204E-01 .2000E+00
.1005E+04 .6634E+00 .6410E+00 .2076E-01 .2000E+00
.1006E+04 .6934E+00 .6701E+00 .2164E-01 .2000E+00
.1007E+04 .7080E+00 .6842E+00 .2206E-01 .2000E+00
.1008E+04 .7073E+00 .6837E+00 .2198E-01 .2000E+00
.1009E+04 .7004E+00 .6770E+00 .2170E-01 .2000E+00
.1010E+04 .6998E+00 .6766E+00 .2163E-01 .2000E+00
.1011E+04 .7033E+00 .6800E+00 .2174E-01 .2000E+00
.1012E+04 .6995E+00 .6763E+00 .2156E-01 .2000E+00
.1013E+04 .6983E+00 .6752E+00 .2150E-01 .2000E+00
.1014E+04 .7013E+00 .6781E+00 .2155E-01 .2000E+00
.1015E+04 .6891E+00 .6664E+00 .2113E-01 .2000E+00
.1016E+04 .6921E+00 .6694E+00 .2118E-01 .2000E+00
.1017E+04 .6844E+00 .6620E+00 .2090E-01 .2000E+00
.1018E+04 .6950E+00 .6722E+00 .2119E-01 .2000E+00
.1019E+04 .6703E+00 .6484E+00 .2036E-01 .2000E+00
.1020E+04 .6802E+00 .6580E+00 .2065E-01 .2000E+00
.1021E+04 .6829E+00 .6607E+00 .2069E-01 .2000E+00
.1022E+04 .6712E+00 .6494E+00 .2029E-01 .2000E+00
.1023E+04 .6764E+00 .6545E+00 .2040E-01 .2000E+00
.1024E+04 .6720E+00 .6504E+00 .2020E-01 .2000E+00
.1025E+04 .6787E+00 .6569E+00 .2040E-01 .2000E+00
.1026E+04 .6776E+00 .6559E+00 .2032E-01 .2000E+00
.1027E+04 .6744E+00 .6528E+00 .2018E-01 .2000E+00
.1028E+04 .6752E+00 .6536E+00 .2016E-01 .2000E+00
.1029E+04 .6678E+00 .6465E+00 .1990E-01 .2000E+00
.1030E+04 .6719E+00 .6506E+00 .2000E-01 .2000E+00
.1031E+04 .6688E+00 .6476E+00 .1986E-01 .2000E+00
.1032E+04 .6693E+00 .6482E+00 .1984E-01 .2000E+00
.1033E+04 .6579E+00 .6372E+00 .1946E-01 .2000E+00
.1034E+04 .6619E+00 .6410E+00 .1954E-01 .2000E+00
.1035E+04 .6640E+00 .6431E+00 .1956E-01 .2000E+00
.1036E+04 .6637E+00 .6429E+00 .1951E-01 .2000E+00
.1037E+04 .6568E+00 .6363E+00 .1927E-01 .2000E+00
.1038E+04 .6537E+00 .6333E+00 .1914E-01 .2000E+00
.1039E+04 .6582E+00 .6377E+00 .1923E-01 .2000E+00
.1040E+04 .6536E+00 .6333E+00 .1906E-01 .2000E+00
.1041E+04 .6537E+00 .6334E+00 .1902E-01 .2000E+00
.1042E+04 .6539E+00 .6337E+00 .1899E-01 .2000E+00
.1043E+04 .6473E+00 .6274E+00 .1876E-01 .2000E+00
.1044E+04 .6503E+00 .6303E+00 .1881E-01 .2000E+00
.1045E+04 .6466E+00 .6268E+00 .1866E-01 .2000E+00
.1046E+04 .6297E+00 .6104E+00 .1814E-01 .2000E+00
.1047E+04 .6393E+00 .6197E+00 .1838E-01 .2000E+00
.1048E+04 .6449E+00 .6253E+00 .1850E-01 .2000E+00
.1049E+04 .6412E+00 .6217E+00 .1835E-01 .2000E+00
.1050E+04 .6370E+00 .6177E+00 .1819E-01 .2000E+00
.1051E+04 .6375E+00 .6183E+00 .1817E-01 .2000E+00
.1052E+04 .6336E+00 .6145E+00 .1802E-01 .2000E+00
.1053E+04 .6317E+00 .6127E+00 .1793E-01 .2000E+00
.1054E+04 .6290E+00 .6102E+00 .1782E-01 .2000E+00
.1055E+04 .6310E+00 .6121E+00 .1783E-01 .2000E+00
.1056E+04 .6290E+00 .6102E+00 .1774E-01 .2000E+00
.1057E+04 .6274E+00 .6088E+00 .1766E-01 .2000E+00
.1058E+04 .6210E+00 .6025E+00 .1744E-01 .2000E+00
.1059E+04 .6020E+00 .5842E+00 .1687E-01 .2000E+00
.1060E+04 .6187E+00 .6004E+00 .1731E-01 .2000E+00
.1061E+04 .6045E+00 .5866E+00 .1688E-01 .2000E+00
.1062E+04 .6156E+00 .5975E+00 .1715E-01 .2000E+00
.1063E+04 .6056E+00 .5878E+00 .1683E-01 .2000E+00
.1064E+04 .6149E+00 .5969E+00 .1705E-01 .2000E+00
.1065E+04 .6121E+00 .5943E+00 .1693E-01 .2000E+00
.1066E+04 .6005E+00 .5830E+00 .1658E-01 .2000E+00
.1067E+04 .6036E+00 .5861E+00 .1663E-01 .2000E+00
.1068E+04 .6027E+00 .5853E+00 .1657E-01 .2000E+00
.1069E+04 .5705E+00 .5540E+00 .1565E-01 .2000E+00
.1070E+04 .5884E+00 .5715E+00 .1610E-01 .2000E+00
.1071E+04 .6000E+00 .5827E+00 .1641E-01 .2000E+00
.1072E+04 .5988E+00 .5816E+00 .1633E-01 .2000E+00
.1073E+04 .5874E+00 .5706E+00 .1599E-01 .2000E+00
.1074E+04 .6048E+00 .5875E+00 .1645E-01 .2000E+00
.1075E+04 .5766E+00 .5603E+00 .1558E-01 .2000E+00
.1076E+04 .5981E+00 .5811E+00 .1620E-01 .2000E+00
.1077E+04 .5881E+00 .5715E+00 .1585E-01 .2000E+00
.1078E+04 .5870E+00 .5705E+00 .1578E-01 .2000E+00
.1079E+04 .5884E+00 .5718E+00 .1585E-01 .2000E+00
.1080E+04 .5812E+00 .5649E+00 .1557E-01 .2000E+00
.1081E+04 .5652E+00 .5495E+00 .1508E-01 .2000E+00
.1082E+04 .5735E+00 .5575E+00 .1533E-01 .2000E+00
.1083E+04 .5820E+00 .5657E+00 .1554E-01 .2000E+00
.1084E+04 .5628E+00 .5472E+00 .1490E-01 .2000E+00
.1085E+04 .5773E+00 .5613E+00 .1532E-01 .2000E+00
.1086E+04 .5395E+00 .5247E+00 .1415E-01 .2000E+00
.1087E+04 .5518E+00 .5366E+00 .1455E-01 .2000E+00
.1088E+04 .5772E+00 .5613E+00 .1524E-01 .2000E+00
.1089E+04 .5636E+00 .5482E+00 .1479E-01 .2000E+00
.1090E+04 .5409E+00 .5262E+00 .1411E-01 .2000E+00
.1091E+04 .5726E+00 .5569E+00 .1501E-01 .2000E+00
.1092E+04 .5656E+00 .5502E+00 .1481E-01 .2000E+00
.1093E+04 .4970E+00 .4837E+00 .1276E-01 .2000E+00
.1094E+04 .5252E+00 .5109E+00 .1367E-01 .2000E+00
.1095E+04 .5065E+00 .4931E+00 .1300E-01 .2000E+00
.1096E+04 .4898E+00 .4769E+00 .1248E-01 .2000E+00
.1097E+04 .5630E+00 .5478E+00 .1460E-01 .2000E+00
.1098E+04 .4897E+00 .4769E+00 .1241E-01 .2000E+00
.1099E+04 .4942E+00 .4813E+00 .1253E-01 .2000E+00
.1100E+04 .4729E+00 .4607E+00 .1186E-01 .2000E+00
.1101E+04 .4838E+00 .4713E+00 .1214E-01 .2000E+00
.1102E+04 .4563E+00 .4445E+00 .1137E-01 .2000E+00
.1103E+04 .4540E+00 .4424E+00 .1125E-01 .2000E+00
.1104E+04 .4545E+00 .4429E+00 .1124E-01 .2000E+00
.1105E+04 .4931E+00 .4804E+00 .1233E-01 .2000E+00
.1106E+04 .3862E+00 .3767E+00 .9284E-02 .2000E+00
.1107E+04 .4692E+00 .4573E+00 .1161E-01 .2000E+00
.1108E+04 .4029E+00 .3930E+00 .9738E-02 .2000E+00
.1109E+04 .4023E+00 .3923E+00 .9734E-02 .2000E+00
.1110E+04 .4665E+00 .4548E+00 .1145E-01 .2000E+00
.1111E+04 .3233E+00 .3156E+00 .7612E-02 .2000E+00
.1112E+04 .4031E+00 .3931E+00 .9709E-02 .2000E+00
.1113E+04 .2619E+00 .2559E+00 .5994E-02 .2000E+00
.1114E+04 .2925E+00 .2857E+00 .6724E-02 .2000E+00
.1115E+04 .2438E+00 .2382E+00 .5556E-02 .2000E+00
.1116E+04 .1965E+00 .1922E+00 .4316E-02 .2000E+00
.1117E+04 .7763E-01 .7615E-01 .1530E-02 .2000E+00
.1118E+04 .2123E+00 .2076E+00 .4700E-02 .2000E+00
.1119E+04 .1104E+00 .1082E+00 .2292E-02 .2000E+00
.1120E+04 .1384E+00 .1356E+00 .2876E-02 .2000E+00
.1121E+04 .1813E+00 .1775E+00 .3851E-02 .2000E+00
.1122E+04 .7966E-01 .7815E-01 .1565E-02 .2000E+00
.1123E+04 .1251E+00 .1225E+00 .2581E-02 .2000E+00
.1124E+04 .1061E+00 .1039E+00 .2176E-02 .2000E+00
.1125E+04 .1408E+00 .1379E+00 .2927E-02 .2000E+00
.1126E+04 .5028E-01 .4939E-01 .9335E-03 .2000E+00
.1127E+04 .1534E+00 .1503E+00 .3193E-02 .2000E+00
.1128E+04 .9675E-01 .9493E-01 .1889E-02 .2000E+00
.1129E+04 .1033E+00 .1013E+00 .2029E-02 .2000E+00
.1130E+04 .6880E-01 .6756E-01 .1299E-02 .2000E+00
.1131E+04 .2882E+00 .2819E+00 .6300E-02 .2000E+00
.1132E+04 .2284E+00 .2235E+00 .4900E-02 .2000E+00
.1133E+04 .1495E+00 .1466E+00 .3037E-02 .2000E+00
.1134E+04 .4067E-01 .3999E-01 .7299E-03 .2000E+00
.1135E+04 .1507E-01 .1482E-01 .2707E-03 .2000E+00
.1136E+04 .1256E+00 .1232E+00 .2480E-02 .2000E+00
.1137E+04 .2806E+00 .2746E+00 .6023E-02 .2000E+00
.1138E+04 .1983E+00 .1942E+00 .4180E-02 .2000E+00
.1139E+04 .2912E+00 .2847E+00 .6439E-02 .2000E+00
.1140E+04 .2497E+00 .2444E+00 .5387E-02 .2000E+00
.1141E+04 .1887E+00 .1848E+00 .3949E-02 .2000E+00
.1142E+04 .2193E+00 .2147E+00 .4649E-02 .2000E+00
.1143E+04 .3040E+00 .2975E+00 .6602E-02 .2000E+00
.1144E+04 .1106E+00 .1084E+00 .2210E-02 .2000E+00
.1145E+04 .1425E+00 .1397E+00 .2828E-02 .2000E+00
.1146E+04 .1538E+00 .1508E+00 .3050E-02 .2000E+00
.1147E+04 .5767E-01 .5671E-01 .1027E-02 .2000E+00
.1148E+04 .2645E+00 .2589E+00 .5659E-02 .2000E+00
.1149E+04 .2133E+00 .2089E+00 .4450E-02 .2000E+00
.1150E+04 .1187E+00 .1165E+00 .2359E-02 .2000E+00
.1151E+04 .1985E+00 .1945E+00 .4077E-02 .2000E+00
.1152E+04 .2416E+00 .2366E+00 .5069E-02 .2000E+00
.1153E+04 .2324E+00 .2275E+00 .4927E-02 .2000E+00
.1154E+04 .1390E+00 .1364E+00 .2694E-02 .2000E+00
.1155E+04 .3054E+00 .2989E+00 .6559E-02 .2000E+00
.1156E+04 .2740E+00 .2683E+00 .5808E-02 .2000E+00
.1157E+04 .3068E+00 .3003E+00 .6587E-02 .2000E+00
.1158E+04 .3041E+00 .2976E+00 .6514E-02 .2000E+00
.1159E+04 .3286E+00 .3215E+00 .7111E-02 .2000E+00
.1160E+04 .2795E+00 .2736E+00 .5935E-02 .2000E+00
.1161E+04 .3389E+00 .3316E+00 .7372E-02 .2000E+00
.1162E+04 .3414E+00 .3340E+00 .7396E-02 .2000E+00
.1163E+04 .4557E+00 .4455E+00 .1019E-01 .2000E+00
.1164E+04 .3918E+00 .3832E+00 .8615E-02 .2000E+00
.1165E+04 .3765E+00 .3684E+00 .8167E-02 .2000E+00
.1166E+04 .3656E+00 .3577E+00 .7969E-02 .2000E+00
.1167E+04 .3996E+00 .3909E+00 .8761E-02 .2000E+00
.1168E+04 .4075E+00 .3986E+00 .8904E-02 .2000E+00
.1169E+04 .4111E+00 .4021E+00 .9009E-02 .2000E+00
.1170E+04 .4463E+00 .4365E+00 .9851E-02 .2000E+00
.1171E+04 .4360E+00 .4264E+00 .9585E-02 .2000E+00
.1172E+04 .4433E+00 .4335E+00 .9773E-02 .2000E+00
.1173E+04 .4441E+00 .4344E+00 .9749E-02 .2000E+00
.1174E+04 .3268E+00 .3200E+00 .6902E-02 .2000E+00
.1175E+04 .4401E+00 .4305E+00 .9657E-02 .2000E+00
.1176E+04 .4646E+00 .4543E+00 .1029E-01 .2000E+00
.1177E+04 .4596E+00 .4496E+00 .1009E-01 .2000E+00
.1178E+04 .3512E+00 .3438E+00 .7487E-02 .2000E+00
.1179E+04 .4713E+00 .4609E+00 .1038E-01 .2000E+00
.1180E+04 .4296E+00 .4203E+00 .9313E-02 .2000E+00
.1181E+04 .4431E+00 .4335E+00 .9610E-02 .2000E+00
.1182E+04 .3154E+00 .3089E+00 .6601E-02 .2000E+00
.1183E+04 .4274E+00 .4182E+00 .9265E-02 .2000E+00
.1184E+04 .4094E+00 .4007E+00 .8781E-02 .2000E+00
.1185E+04 .3973E+00 .3889E+00 .8452E-02 .2000E+00
.1186E+04 .4649E+00 .4548E+00 .1007E-01 .2000E+00
.1187E+04 .4443E+00 .4349E+00 .9548E-02 .2000E+00
.1188E+04 .3269E+00 .3203E+00 .6765E-02 .2000E+00
.1189E+04 .4053E+00 .3967E+00 .8657E-02 .2000E+00
.1190E+04 .4507E+00 .4411E+00 .9688E-02 .2000E+00
.1191E+04 .4353E+00 .4261E+00 .9248E-02 .2000E+00
.1192E+04 .4614E+00 .4516E+00 .9895E-02 .2000E+00
.1193E+04 .4429E+00 .4335E+00 .9440E-02 .2000E+00
.1194E+04 .4570E+00 .4473E+00 .9753E-02 .2000E+00
.1195E+04 .4355E+00 .4264E+00 .9213E-02 .2000E+00
.1196E+04 .4203E+00 .4116E+00 .8832E-02 .2000E+00
.1197E+04 .4650E+00 .4552E+00 .9911E-02 .2000E+00
.1198E+04 .4229E+00 .4141E+00 .8933E-02 .2000E+00
.1199E+04 .3560E+00 .3488E+00 .7357E-02 .2000E+00
.1200E+04 .4368E+00 .4278E+00 .9192E-02 .2000E+00
.1201E+04 .4263E+00 .4175E+00 .8902E-02 .2000E+00
.1202E+04 .4260E+00 .4172E+00 .8904E-02 .2000E+00
.1203E+04 .4228E+00 .4141E+00 .8820E-02 .2000E+00
.1204E+04 .3534E+00 .3463E+00 .7222E-02 .2000E+00
.1205E+04 .4257E+00 .4170E+00 .8863E-02 .2000E+00
.1206E+04 .4682E+00 .4585E+00 .9847E-02 .2000E+00
.1207E+04 .4187E+00 .4102E+00 .8642E-02 .2000E+00
.1208E+04 .4218E+00 .4132E+00 .8733E-02 .2000E+00
.1209E+04 .4035E+00 .3953E+00 .8356E-02 .2000E+00
.1210E+04 .4415E+00 .4325E+00 .9169E-02 .2000E+00
.1211E+04 .4109E+00 .4026E+00 .8464E-02 .2000E+00
.1212E+04 .4138E+00 .4055E+00 .8457E-02 .2000E+00
.1213E+04 .4572E+00 .4479E+00 .9475E-02 .2000E+00
.1214E+04 .4225E+00 .4141E+00 .8638E-02 .2000E+00
.1215E+04 .4163E+00 .4080E+00 .8480E-02 .2000E+00
.1216E+04 .4540E+00 .4448E+00 .9361E-02 .2000E+00
.1217E+04 .4433E+00 .4344E+00 .9096E-02 .2000E+00
.1218E+04 .4470E+00 .4380E+00 .9167E-02 .2000E+00
.1219E+04 .4349E+00 .4262E+00 .8870E-02 .2000E+00
.1220E+04 .4460E+00 .4371E+00 .9116E-02 .2000E+00
.1221E+04 .4530E+00 .4440E+00 .9269E-02 .2000E+00
.1222E+04 .4395E+00 .4308E+00 .8949E-02 .2000E+00
.1223E+04 .4324E+00 .4238E+00 .8777E-02 .2000E+00
.1224E+04 .4364E+00 .4278E+00 .8831E-02 .2000E+00
.1225E+04 .4502E+00 .4412E+00 .9147E-02 .2000E+00
.1226E+04 .4558E+00 .4468E+00 .9264E-02 .2000E+00
.1227E+04 .4216E+00 .4133E+00 .8482E-02 .2000E+00
.1228E+04 .4543E+00 .4453E+00 .9216E-02 .2000E+00
.1229E+04 .4549E+00 .4459E+00 .9201E-02 .2000E+00
.1230E+04 .4479E+00 .4391E+00 .9030E-02 .2000E+00
.1231E+04 .4595E+00 .4505E+00 .9292E-02 .2000E+00
.1232E+04 .4540E+00 .4451E+00 .9163E-02 .2000E+00
.1233E+04 .4420E+00 .4334E+00 .8852E-02 .2000E+00
.1234E+04 .4577E+00 .4488E+00 .9218E-02 .2000E+00
.1235E+04 .4528E+00 .4439E+00 .9094E-02 .2000E+00
.1236E+04 .4567E+00 .4478E+00 .9164E-02 .2000E+00
.1237E+04 .4512E+00 .4424E+00 .9017E-02 .2000E+00
.1238E+04 .4556E+00 .4468E+00 .9111E-02 .2000E+00
.1239E+04 .4505E+00 .4418E+00 .8993E-02 .2000E+00
.1240E+04 .4486E+00 .4399E+00 .8942E-02 .2000E+00
.1241E+04 .4498E+00 .4411E+00 .8937E-02 .2000E+00
.1242E+04 .4503E+00 .4416E+00 .8943E-02 .2000E+00
.1243E+04 .4455E+00 .4369E+00 .8834E-02 .2000E+00
.1244E+04 .4433E+00 .4348E+00 .8771E-02 .2000E+00
.1245E+04 .4446E+00 .4360E+00 .8783E-02 .2000E+00
.1246E+04 .4474E+00 .4388E+00 .8824E-02 .2000E+00
.1247E+04 .4455E+00 .4370E+00 .8767E-02 .2000E+00
.1248E+04 .4466E+00 .4381E+00 .8768E-02 .2000E+00
.1249E+04 .4476E+00 .4391E+00 .8779E-02 .2000E+00
.1250E+04 .4451E+00 .4367E+00 .8710E-02 .2000E+00
.1251E+04 .4407E+00 .4324E+00 .8602E-02 .2000E+00
.1252E+04 .4392E+00 .4309E+00 .8567E-02 .2000E+00
.1253E+04 .4360E+00 .4279E+00 .8473E-02 .2000E+00
.1254E+04 .4320E+00 .4240E+00 .8368E-02 .2000E+00
.1255E+04 .4389E+00 .4307E+00 .8514E-02 .2000E+00
.1256E+04 .4287E+00 .4208E+00 .8269E-02 .2000E+00
.1257E+04 .4240E+00 .4161E+00 .8156E-02 .2000E+00
.1258E+04 .4333E+00 .4253E+00 .8349E-02 .2000E+00
.1259E+04 .4161E+00 .4085E+00 .7953E-02 .2000E+00
.1260E+04 .4199E+00 .4122E+00 .8017E-02 .2000E+00
.1261E+04 .4008E+00 .3936E+00 .7575E-02 .2000E+00
.1262E+04 .3854E+00 .3785E+00 .7239E-02 .2000E+00
.1263E+04 .3898E+00 .3829E+00 .7307E-02 .2000E+00
.1264E+04 .3619E+00 .3556E+00 .6696E-02 .2000E+00
.1265E+04 .3854E+00 .3786E+00 .7202E-02 .2000E+00
.1266E+04 .3753E+00 .3687E+00 .6955E-02 .2000E+00
.1267E+04 .3781E+00 .3715E+00 .7027E-02 .2000E+00
.1268E+04 .3609E+00 .3546E+00 .6646E-02 .2000E+00
.1269E+04 .2403E+00 .2365E+00 .4085E-02 .2000E+00
.1270E+04 .3773E+00 .3707E+00 .6965E-02 .2000E+00
.1271E+04 .3975E+00 .3905E+00 .7395E-02 .2000E+00
.1272E+04 .3980E+00 .3910E+00 .7400E-02 .2000E+00
.1273E+04 .3956E+00 .3886E+00 .7334E-02 .2000E+00
.1274E+04 .3955E+00 .3885E+00 .7329E-02 .2000E+00
.1275E+04 .4015E+00 .3944E+00 .7440E-02 .2000E+00
.1276E+04 .4059E+00 .3988E+00 .7523E-02 .2000E+00
.1277E+04 .4089E+00 .4018E+00 .7580E-02 .2000E+00
.1278E+04 .4163E+00 .4090E+00 .7731E-02 .2000E+00
.1279E+04 .4134E+00 .4061E+00 .7661E-02 .2000E+00
.1280E+04 .4109E+00 .4037E+00 .7604E-02 .2000E+00
.1281E+04 .4025E+00 .3954E+00 .7447E-02 .2000E+00
.1282E+04 .3632E+00 .3568E+00 .6728E-02 .2000E+00
.1283E+04 .3966E+00 .3896E+00 .7331E-02 .2000E+00
.1284E+04 .4097E+00 .4025E+00 .7556E-02 .2000E+00
.1285E+04 .4128E+00 .4056E+00 .7604E-02 .2000E+00
.1286E+04 .4159E+00 .4086E+00 .7659E-02 .2000E+00
.1287E+04 .4110E+00 .4039E+00 .7537E-02 .2000E+00
.1288E+04 .4088E+00 .4018E+00 .7489E-02 .2000E+00
.1289E+04 .3983E+00 .3915E+00 .7247E-02 .2000E+00
.1290E+04 .4020E+00 .3951E+00 .7342E-02 .2000E+00
.1291E+04 .4069E+00 .3999E+00 .7426E-02 .2000E+00
.1292E+04 .3853E+00 .3788E+00 .6949E-02 .2000E+00
.1293E+04 .4018E+00 .3949E+00 .7291E-02 .2000E+00
.1294E+04 .3937E+00 .3869E+00 .7127E-02 .2000E+00
.1295E+04 .3941E+00 .3875E+00 .7108E-02 .2000E+00
.1296E+04 .3787E+00 .3724E+00 .6772E-02 .2000E+00
.1297E+04 .3610E+00 .3550E+00 .6407E-02 .2000E+00
.1298E+04 .3815E+00 .3751E+00 .6833E-02 .2000E+00
.1299E+04 .3978E+00 .3911E+00 .7156E-02 .2000E+00
.1300E+04 .3427E+00 .3371E+00 .6022E-02 .2000E+00
.1301E+04 .3530E+00 .3472E+00 .6220E-02 .2000E+00
.1302E+04 .3810E+00 .3746E+00 .6783E-02 .2000E+00
.1303E+04 .3374E+00 .3319E+00 .5911E-02 .2000E+00
.1304E+04 .2914E+00 .2868E+00 .4981E-02 .2000E+00
.1305E+04 .3739E+00 .3677E+00 .6611E-02 .2000E+00
.1306E+04 .3746E+00 .3684E+00 .6608E-02 .2000E+00
.1307E+04 .2982E+00 .2935E+00 .5108E-02 .2000E+00
.1308E+04 .3375E+00 .3321E+00 .5880E-02 .2000E+00
.1309E+04 .3738E+00 .3677E+00 .6555E-02 .2000E+00
.1310E+04 .2936E+00 .2890E+00 .4998E-02 .2000E+00
.1311E+04 .3252E+00 .3200E+00 .5612E-02 .2000E+00
.1312E+04 .3237E+00 .3186E+00 .5562E-02 .2000E+00
.1313E+04 .3056E+00 .3008E+00 .5223E-02 .2000E+00
.1314E+04 .2808E+00 .2765E+00 .4739E-02 .2000E+00
.1315E+04 .2787E+00 .2744E+00 .4677E-02 .2000E+00
.1316E+04 .3160E+00 .3110E+00 .5392E-02 .2000E+00
.1317E+04 .3043E+00 .2996E+00 .5166E-02 .2000E+00
.1318E+04 .3249E+00 .3197E+00 .5556E-02 .2000E+00
.1319E+04 .2619E+00 .2580E+00 .4330E-02 .2000E+00
.1320E+04 .2524E+00 .2486E+00 .4184E-02 .2000E+00
.1321E+04 .2912E+00 .2868E+00 .4882E-02 .2000E+00
.1322E+04 .2946E+00 .2901E+00 .4918E-02 .2000E+00
.1323E+04 .2271E+00 .2238E+00 .3666E-02 .2000E+00
.1324E+04 .2561E+00 .2522E+00 .4202E-02 .2000E+00
.1325E+04 .3142E+00 .3093E+00 .5281E-02 .2000E+00
.1326E+04 .2736E+00 .2695E+00 .4514E-02 .2000E+00
.1327E+04 .2597E+00 .2559E+00 .4258E-02 .2000E+00
.1328E+04 .2288E+00 .2255E+00 .3702E-02 .2000E+00
.1329E+04 .1733E+00 .1709E+00 .2707E-02 .2000E+00
.1330E+04 .2236E+00 .2205E+00 .3548E-02 .2000E+00
.1331E+04 .1413E+00 .1395E+00 .2122E-02 .2000E+00
.1332E+04 .1423E+00 .1404E+00 .2164E-02 .2000E+00
.1333E+04 .1981E+00 .1954E+00 .3055E-02 .2000E+00
.1334E+04 .1653E+00 .1630E+00 .2568E-02 .2000E+00
.1335E+04 .2256E+00 .2224E+00 .3576E-02 .2000E+00
.1336E+04 .1791E+00 .1767E+00 .2771E-02 .2000E+00
.1337E+04 .1606E+00 .1585E+00 .2449E-02 .2000E+00
.1338E+04 .1738E+00 .1715E+00 .2654E-02 .2000E+00
.1339E+04 .1726E+00 .1703E+00 .2644E-02 .2000E+00
.1340E+04 .1644E+00 .1621E+00 .2532E-02 .2000E+00
.1341E+04 .1664E+00 .1642E+00 .2507E-02 .2000E+00
.1342E+04 .1738E+00 .1715E+00 .2622E-02 .2000E+00
.1343E+04 .1241E+00 .1226E+00 .1748E-02 .2000E+00
.1344E+04 .7388E-01 .7301E-01 .1031E-02 .2000E+00
.1345E+04 .1065E+00 .1052E+00 .1504E-02 .2000E+00
.1346E+04 .5678E-01 .5619E-01 .7247E-03 .2000E+00
.1347E+04 .5865E-01 .5806E-01 .7373E-03 .2000E+00
.1348E+04 .4619E-02 .4589E-02 .4526E-04 .2000E+00
.1349E+04 .1574E-01 .1562E-01 .1661E-03 .2000E+00
.1350E+04 .1562E-01 .1549E-01 .1722E-03 .2000E+00
.1351E+04 .4503E-02 .4479E-02 .4029E-04 .2000E+00
